rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt", new
1,Houston,B12,25-3,119.54360363421151,15,86.49607809295293,1,0.9763669961293769,1,27.532241943859425,3.4677580561405756,14.532241943859427,3.4677580561405756,12-3,0.673908072679403,0.49892695965423306,0.8255583706345502,0.692744382200439,0.49892695965423317,0.832723631817143,0.6914210617696567,0.8525681105522956,110.94039554097746,101.90720671645035,111.07602776542412,101.2423061754822,120.08920550621029,88.32170743117823,122.96484856631793,93.84402630526674,0.9572232060691193,11,0.003055035670175288,1083.0,932.0,975.7250000000001,1.1099438878782442,0.9551871685157189,0.8685499377301071,0.8,7.894170567797825,2,162,63.98834142639993
2,Purdue,B10,25-3,128.21718057911812,1,96.27818564410617,20,0.9642418346354854,2,27.297030402320157,3.70296959767984,16.29703040232016,3.70296959767984,14-3,0.7390276300936895,0.6716083875730107,0.7826518458423639,0.752898713262697,0.6716083875730109,0.7976083923920241,0.661547373774736,0.68353744266346,113.10771657366048,101.30617608760585,113.68916322004944,101.11564239890913,129.47787564450056,98.33366497371901,142.4335285829709,109.8563375823245,0.9519638060384177,12,0.053205723447637965,1422.0,1237.0,1166.0625,1.2194886637723106,1.0608350753068554,0.8823621561734317,0.8235294117647058,9.325839413911066,1,66,68.16650509150945
3,Connecticut,BE,25-3,126.08361437913254,3,95.77439161112682,18,0.959376016816552,3,27.168511204399074,3.831488795600925,17.168511204399074,2.831488795600925,15-2,0.6227250149398676,0.4599830378435371,0.7280286471786696,0.6457628483828829,0.4599830378435371,0.7479417441795227,0.6958526120948406,0.7720995273022698,109.38501531858671,103.64581265998045,109.80770026114166,102.90380896404324,124.70295244360423,95.29802781674087,128.34737573584772,98.40370230410602,0.9550027728257546,14,0.050052702739581734,1326.0,1100.0,1101.85,1.2034305940009984,0.998321005581522,0.8607826271843578,0.8823529411764706,7.709911912217349,3,72,64.93680493869543
4,Auburn,SEC,21-6,119.92793909486346,13,93.50220803793009,6,0.9459570998106543,4,23.970625587074885,7.029374412925114,12.970625587074887,5.029374412925114,10-4,0.6510470190373048,0.5318789232841167,0.7617031079509794,0.6687478484700903,0.5318789232841167,0.7675976277710712,0.734711346718052,0.8442397118528041,111.09477270211845,103.72517053255623,111.36582745320896,103.10386582292955,117.37060762375013,91.67086012059619,109.52242562207724,94.79370771647666,0.840359102449787,7,-0.059337346702986515,1130.0,951.0,980.7125000000001,1.1522235109677912,0.9697031494959021,0.7882284471413924,0.7142857142857143,3.461661900244525,16,306,69.87662682115635
5,Arizona,P12,21-6,122.41518600615848,7,95.55599087363628,16,0.9452472910192307,5,24.30729120951379,6.692708790486214,15.307291209513787,4.692708790486214,12-4,0.7030605547395545,0.6516342707310115,0.7384161249954281,0.7091878600328376,0.6516342707310113,0.7408423341488424,0.7133867542073387,0.6910722778901948,112.20188477148726,102.28553465663153,111.82906465082928,101.89677335639928,123.10042289144016,97.01071339704798,135.95267606307465,98.91767308942185,0.9748449009802338,10,-0.030106322409786168,1414.0,1202.0,1193.275,1.1849741258301731,1.007311809934843,0.7505471707624993,0.75,4.598683041901791,8,251,73.00700410801966
6,Tennessee,SEC,21-6,117.95847828383332,22,92.53627121152272,3,0.9422103000214783,6,23.435380430571545,7.564619569428452,13.435380430571549,4.564619569428452,11-3,0.682907513113449,0.6211094243367364,0.7402914526918247,0.7115290929338198,0.6211094243367367,0.7768321869206019,0.6724290479555632,0.7066281928529413,112.70277523185054,103.30785557044491,113.81999044011123,102.77315004786834,119.69288068854908,92.92846759450754,134.72806273086985,108.2369366421573,0.9253775710254202,10,-0.011687458720719412,1155.0,961.0,986.5625,1.170731707317073,0.9740893253088375,0.9047247567213215,0.7857142857142857,4.823941006447119,7,200,69.75313741137356
7,Iowa St.,B12,21-6,116.25216013936081,34,91.25360346753045,2,0.9418253499703636,7,24.039725370733848,6.960274629266154,13.039725370733848,4.960274629266154,10-4,0.6120064176360158,0.36523808681196657,0.8411484391154902,0.6403178348810965,0.36523808681196657,0.8389865418199128,0.7059499425610329,0.9045817378418672,109.25019244018887,103.01021145497232,109.61072377619023,102.28411700220967,115.90996268732111,90.23350322674733,118.93205294195398,92.69264595334482,0.9461667185739799,10,-0.012767530247322134,983.0,931.0,934.6125000000001,1.0517727935374286,0.9961347617328036,0.8314199012853918,0.7142857142857143,4.006141848254547,11,205,68.61635661086086
8,Alabama,SEC,19-8,127.54401918485843,2,101.8997080763143,91,0.9296570701948327,8,21.65635597879587,9.34364402120413,13.656355978795869,4.34364402120413,11-3,0.7375697224800334,0.6697886059890783,0.8005093306502059,0.7466530841577131,0.6697886059890783,0.8021663183906159,0.6512113927647365,0.7183957539090056,114.19664191197292,101.66609575132765,114.41785841118495,101.45819706787333,125.48399511829521,102.55708593665756,127.3347739355773,106.0361891718921,0.8913834292119003,11,-0.01802775750639196,1253.0,1144.0,1046.6499999999999,1.1971528209047917,1.093011035207567,0.8079657754820511,0.7857142857142857,4.015627340810613,10,220,72.68137112729012
9,Kansas,B12,21-7,116.61082087308739,31,93.71001462092295,8,0.9251400164848597,9,22.41017791825554,8.589822081744465,10.410177918255535,7.589822081744464,9-6,0.6961998653839218,0.5443164039252384,0.8278321986481142,0.7139320068921801,0.5443164039252383,0.8364321645905272,0.655701683092575,0.7635287626949536,111.90984675856801,100.589263975368,112.45258731540844,99.94616965992637,117.26514654558923,93.44787887694196,117.40804069794966,94.87898293170932,0.9205696086085702,14,0.01764789277522849,1111.0,1051.0,1037.5625,1.0707788687428468,1.0129510270465634,0.8794319943025922,0.6,4.920938144855792,6,132,69.04945141421373
10,Marquette,BE,21-6,118.07127514192258,21,95.13529337658792,13,0.9230030813089866,10,23.341827930895438,7.658172069104561,14.34182793089544,5.658172069104561,12-4,0.6891533025057401,0.6409642040413259,0.7222833077000251,0.7123986482249325,0.6409642040413259,0.7516875925259161,0.6583366647962299,0.6924489657683416,112.04173772543044,101.85783785692047,112.68373169779035,101.3091621268202,115.7250707400486,94.38048557860014,125.93554349658504,102.6569423301729,0.9129612971616881,14,0.05537578316810576,1254.0,1113.0,1123.5750000000003,1.1160803684667242,0.9905880782324274,0.8693047318294804,0.75,5.383628764054788,5,62,70.06639167726851
